epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,81.3648,0.32555,0.25258,0.85163,0.97974,0.9224,0.95174,0.87173,0.39079,0.40337,0.87537,0.00703,0.00703,0.00703
35,83.7224,0.31693,0.24654,0.84827,0.96464,0.94328,0.94831,0.8728,0.37978,0.38735,0.88356,0.00694,0.00694,0.00694
36,86.0488,0.31316,0.24045,0.85547,0.97084,0.94299,0.95403,0.86392,0.40083,0.40616,0.87895,0.00685,0.00685,0.00685
37,88.3851,0.31017,0.24216,0.84918,0.96873,0.94206,0.94848,0.87602,0.37711,0.39237,0.8723,0.00676,0.00676,0.00676
38,90.7233,0.32925,0.25555,0.85884,0.9664,0.94792,0.94834,0.87113,0.36717,0.37399,0.87133,0.00667,0.00667,0.00667
39,93.0459,0.29967,0.2311,0.8437,0.97628,0.94792,0.94793,0.86454,0.37017,0.36503,0.86308,0.00658,0.00658,0.00658
40,95.4509,0.31816,0.24138,0.84699,0.97246,0.94792,0.96007,0.87121,0.36457,0.37401,0.86435,0.00649,0.00649,0.00649
41,97.8552,0.29062,0.22522,0.83428,0.97151,0.94792,0.94627,0.87155,0.36128,0.37634,0.86068,0.0064,0.0064,0.0064
42,100.24,0.29313,0.22485,0.84025,0.97281,0.93666,0.94223,0.87246,0.35236,0.35609,0.86605,0.00631,0.00631,0.00631
43,102.65,0.29086,0.21751,0.84049,0.97107,0.93957,0.95167,0.86087,0.39743,0.39442,0.86597,0.00622,0.00622,0.00622
44,105.073,0.29785,0.22059,0.83827,0.98091,0.92843,0.95914,0.876,0.34981,0.34813,0.86167,0.00613,0.00613,0.00613
45,107.404,0.28638,0.22644,0.83641,0.9787,0.92592,0.95065,0.86361,0.37564,0.36019,0.87198,0.00604,0.00604,0.00604
46,109.72,0.28277,0.22099,0.83208,0.98031,0.92672,0.95142,0.86479,0.39245,0.37601,0.8729,0.00595,0.00595,0.00595
47,112.111,0.2805,0.21991,0.82816,0.98021,0.92895,0.95728,0.87608,0.35754,0.39373,0.85969,0.00586,0.00586,0.00586
48,114.473,0.27761,0.22445,0.83354,0.97719,0.94792,0.95543,0.8719,0.35741,0.38435,0.8628,0.00577,0.00577,0.00577
49,116.835,0.2816,0.21367,0.83696,0.97183,0.94535,0.95711,0.88294,0.34316,0.37206,0.87078,0.00568,0.00568,0.00568
50,119.192,0.27266,0.22039,0.83658,0.97888,0.94792,0.95427,0.87489,0.3529,0.37326,0.86572,0.00559,0.00559,0.00559
51,121.565,0.26166,0.20985,0.839,0.97752,0.94792,0.95877,0.86043,0.36131,0.35976,0.86688,0.0055,0.0055,0.0055
52,123.92,0.27335,0.21178,0.83389,0.97581,0.94792,0.96322,0.87528,0.33583,0.36015,0.85431,0.00541,0.00541,0.00541
53,126.3,0.26653,0.21127,0.83346,0.96496,0.94322,0.95676,0.8812,0.31275,0.35513,0.85451,0.00532,0.00532,0.00532
54,128.621,0.24771,0.20195,0.82292,0.97529,0.9308,0.95637,0.88451,0.32697,0.36103,0.85505,0.00523,0.00523,0.00523
55,131.027,0.25211,0.19764,0.82747,0.98265,0.92356,0.95282,0.88434,0.33393,0.36039,0.84984,0.00514,0.00514,0.00514
56,133.379,0.24514,0.19298,0.8239,0.97067,0.9459,0.9471,0.87271,0.35296,0.38818,0.85813,0.00505,0.00505,0.00505
57,135.779,0.25376,0.20309,0.82347,0.95798,0.93862,0.92596,0.84951,0.34892,0.39825,0.86581,0.00496,0.00496,0.00496
58,138.116,0.25027,0.19855,0.8303,0.96204,0.94023,0.93504,0.86199,0.34483,0.39898,0.85886,0.00487,0.00487,0.00487
59,140.493,0.24779,0.20082,0.832,0.96133,0.9394,0.92681,0.85817,0.33037,0.39153,0.8537,0.00478,0.00478,0.00478
60,142.828,0.24584,0.19873,0.83113,0.96954,0.93656,0.95446,0.87926,0.3367,0.36763,0.86362,0.00469,0.00469,0.00469
61,145.284,0.23916,0.19215,0.82575,0.97951,0.94792,0.94773,0.87406,0.33014,0.35497,0.87074,0.0046,0.0046,0.0046
62,147.612,0.23082,0.18216,0.82359,0.97655,0.94792,0.94872,0.87822,0.32509,0.35791,0.86401,0.00451,0.00451,0.00451
63,149.994,0.20944,0.17184,0.81317,0.97705,0.94792,0.95637,0.88398,0.33496,0.3622,0.87093,0.00442,0.00442,0.00442
64,152.351,0.23183,0.18422,0.82456,0.9705,0.93343,0.94869,0.8757,0.33832,0.37832,0.86592,0.00433,0.00433,0.00433
65,154.705,0.22732,0.18218,0.82568,0.96957,0.94411,0.94909,0.87303,0.34932,0.36769,0.87318,0.00424,0.00424,0.00424
66,157.152,0.21977,0.17772,0.81835,0.97162,0.94528,0.9471,0.87544,0.32875,0.37427,0.86766,0.00415,0.00415,0.00415
67,159.545,0.21754,0.17709,0.81883,0.97498,0.94661,0.94717,0.87445,0.34031,0.39103,0.8719,0.00406,0.00406,0.00406
68,161.88,0.21431,0.17857,0.81815,0.97727,0.94776,0.9477,0.87611,0.34526,0.36768,0.87291,0.00397,0.00397,0.00397
69,164.21,0.20775,0.17181,0.82104,0.97731,0.94792,0.94935,0.87587,0.33013,0.37356,0.87035,0.00388,0.00388,0.00388
70,166.559,0.20176,0.17103,0.8143,0.9739,0.94258,0.9483,0.87585,0.32283,0.36254,0.86727,0.00379,0.00379,0.00379
71,168.972,0.21699,0.18066,0.82087,0.98004,0.94792,0.95297,0.87537,0.33523,0.36585,0.87331,0.0037,0.0037,0.0037
72,171.337,0.20316,0.16653,0.8129,0.98074,0.94792,0.94944,0.87274,0.32743,0.35811,0.86644,0.00361,0.00361,0.00361
73,173.732,0.20695,0.16971,0.81843,0.98233,0.94792,0.9545,0.88144,0.32029,0.32277,0.8606,0.00352,0.00352,0.00352
74,176.21,0.19684,0.16687,0.81309,0.96319,0.93764,0.93559,0.86662,0.3165,0.36234,0.86318,0.00343,0.00343,0.00343
75,178.558,0.19904,0.16439,0.80591,0.95964,0.94254,0.96126,0.88875,0.33767,0.37073,0.87165,0.00334,0.00334,0.00334
76,180.935,0.18938,0.15985,0.81181,0.98047,0.94792,0.94869,0.88051,0.31828,0.37573,0.86102,0.00325,0.00325,0.00325
77,183.347,0.19643,0.16697,0.81206,0.97992,0.95335,0.96884,0.88299,0.3008,0.33938,0.84888,0.00316,0.00316,0.00316
78,185.703,0.18013,0.15704,0.80322,0.97549,0.94792,0.95109,0.88114,0.30991,0.33702,0.8543,0.00307,0.00307,0.00307
79,188.059,0.18127,0.16065,0.81168,0.97564,0.94792,0.95283,0.88471,0.31408,0.35178,0.85754,0.00298,0.00298,0.00298
80,190.419,0.18907,0.16117,0.81277,0.97921,0.94792,0.96358,0.88757,0.32081,0.35794,0.8682,0.00289,0.00289,0.00289
81,192.843,0.18424,0.15691,0.8178,0.98248,0.94792,0.96346,0.88713,0.31423,0.37127,0.86635,0.0028,0.0028,0.0028
82,195.21,0.18066,0.15907,0.81003,0.98107,0.94792,0.96423,0.89238,0.31239,0.35711,0.86982,0.00271,0.00271,0.00271
83,197.577,0.17565,0.15021,0.81326,0.98181,0.94792,0.96319,0.88313,0.31259,0.35532,0.86806,0.00262,0.00262,0.00262
84,199.93,0.1677,0.1448,0.80246,0.98343,0.94792,0.96322,0.89148,0.31276,0.36027,0.86246,0.00253,0.00253,0.00253
85,202.347,0.16684,0.14995,0.80861,0.9823,0.94792,0.96384,0.88567,0.3143,0.36383,0.87002,0.00244,0.00244,0.00244
86,204.706,0.17392,0.15133,0.8094,0.98084,0.94792,0.95709,0.88898,0.31511,0.35962,0.86745,0.00235,0.00235,0.00235
87,207.073,0.17201,0.14924,0.81134,0.98226,0.94792,0.95291,0.87633,0.3072,0.33458,0.86468,0.00226,0.00226,0.00226
88,209.567,0.15754,0.13594,0.80785,0.98333,0.94792,0.95572,0.88078,0.30883,0.34693,0.86405,0.00217,0.00217,0.00217
89,212.003,0.15806,0.14019,0.7996,0.98424,0.94792,0.95753,0.88476,0.29708,0.32909,0.85306,0.00208,0.00208,0.00208
90,214.369,0.15815,0.13771,0.80345,0.98186,0.94792,0.95678,0.88334,0.29185,0.33032,0.85304,0.00199,0.00199,0.00199
91,217.012,0.10052,0.09602,0.78467,0.9803,0.94792,0.95603,0.88464,0.30251,0.35619,0.86011,0.0019,0.0019,0.0019
92,219.343,0.10028,0.09561,0.7815,0.97869,0.94792,0.95435,0.88218,0.29402,0.35664,0.86056,0.00181,0.00181,0.00181
93,221.675,0.09207,0.08975,0.781,0.97931,0.94792,0.95603,0.88212,0.29911,0.35254,0.86026,0.00172,0.00172,0.00172
94,224.112,0.08849,0.08783,0.78175,0.97896,0.94792,0.95645,0.88279,0.29637,0.3462,0.85992,0.00163,0.00163,0.00163
95,226.486,0.08725,0.08713,0.78121,0.97997,0.94792,0.95714,0.88642,0.29664,0.35196,0.85968,0.00154,0.00154,0.00154
96,228.828,0.08262,0.08342,0.78115,0.98056,0.94792,0.95678,0.8877,0.29554,0.34933,0.85856,0.00145,0.00145,0.00145
97,231.204,0.07937,0.08166,0.77975,0.98078,0.94792,0.95637,0.88424,0.29244,0.3492,0.85877,0.00136,0.00136,0.00136
98,233.641,0.07651,0.07802,0.78035,0.9816,0.94792,0.95645,0.88439,0.29681,0.34977,0.86164,0.00127,0.00127,0.00127
99,236.007,0.0751,0.07707,0.78018,0.98159,0.94792,0.95637,0.88394,0.29311,0.35228,0.85926,0.00118,0.00118,0.00118
100,238.35,0.07204,0.07402,0.77962,0.98162,0.94792,0.95736,0.8853,0.298,0.35486,0.86342,0.00109,0.00109,0.00109
